window_group,scan_start,scan_end,isolation_mz,isolation_width,collision_energy
2,0,1,1152.558,25.0,47.90180360721443
2,1,2,1151.6589708738,25.0,47.875751503006015
2,2,3,1150.7599417476,25.0,47.8496993987976
2,3,4,1149.8609126214,25.0,47.82364729458918
2,4,5,1148.9618834952,25.0,47.79759519038077
2,5,6,1148.062854369,25.0,47.77154308617235
2,6,7,1147.1638252428,25.0,47.74549098196393
2,7,8,1146.2647961165999,25.0,47.719438877755515
2,8,9,1145.3657669904,25.0,47.6933867735471
2,9,10,1144.4667378642,25.0,47.66733466933868
2,10,11,1143.567708738,25.0,47.64128256513026
2,11,12,1142.6686796118,25.0,47.61523046092185
2,12,13,1141.7696504856,25.0,47.58917835671343
2,13,14,1140.8706213594,25.0,47.563126252505015
2,14,15,1139.9715922332,25.0,47.5370741482966
2,15,16,1139.072563107,25.0,47.51102204408818
2,16,17,1138.1735339808,25.0,47.48496993987976
2,17,18,1137.2745048546,25.0,47.45891783567134
2,18,19,1136.3754757284,25.0,47.43286573146293
2,19,20,1135.4764466022,25.0,47.406813627254515
2,20,21,1134.577417476,25.0,47.3807615230461
2,21,22,1133.6783883498,25.0,47.35470941883768
2,22,23,1132.7793592236,25.0,47.32865731462926
2,23,24,1131.8803300974,25.0,47.30260521042084
2,24,25,1130.9813009712,25.0,47.276553106212425
2,25,26,1130.082271845,25.0,47.250501002004015
2,26,27,1129.1832427188,25.0,47.2244488977956
2,27,28,1128.2842135926,25.0,47.19839679358718
2,28,29,1127.3851844664,25.0,47.17234468937876
2,29,30,1126.4861553402,25.0,47.14629258517034
2,30,31,1125.587126214,25.0,47.120240480961925
2,31,32,1124.6880970878,25.0,47.09418837675351
2,32,33,1123.7890679616,25.0,47.0681362725451
2,33,34,1122.8900388354,25.0,47.04208416833668
2,34,35,1121.9910097092,25.0,47.01603206412826
2,35,36,1121.091980583,25.0,46.98997995991984
2,36,37,1120.1929514568,25.0,46.963927855711425
2,37,38,1119.2939223306,25.0,46.93787575150301
2,38,39,1118.3948932044,25.0,46.91182364729459
2,39,40,1117.4958640782,25.0,46.88577154308618
2,40,41,1116.5968349519999,25.0,46.85971943887776
2,41,42,1115.6978058258,25.0,46.83366733466934
2,42,43,1114.7987766996,25.0,46.807615230460925
2,43,44,1113.8997475734,25.0,46.78156312625251
2,44,45,1113.0007184472,25.0,46.75551102204409
2,45,46,1112.101689321,25.0,46.72945891783567
2,46,47,1111.2026601948,25.0,46.70340681362726
2,47,48,1110.3036310686,25.0,46.67735470941884
2,48,49,1109.4046019424,25.0,46.651302605210425
2,49,50,1108.5055728162,25.0,46.62525050100201
2,50,51,1107.60654369,25.0,46.59919839679359
2,51,52,1106.7075145638,25.0,46.57314629258517
2,52,53,1105.8084854376,25.0,46.547094188376754
2,53,54,1104.9094563114,25.0,46.52104208416834
2,54,55,1104.0104271852,25.0,46.494989979959925
2,55,56,1103.111398059,25.0,46.46893787575151
2,56,57,1102.2123689328,25.0,46.44288577154309
2,57,58,1101.3133398066,25.0,46.41683366733467
2,58,59,1100.4143106804,25.0,46.390781563126254
2,59,60,1099.5152815542,25.0,46.364729458917836
2,60,61,1098.616252428,25.0,46.338677354709425
2,61,62,1097.7172233,25.0,46.31262525050101
2,62,63,1096.8181941737998,25.0,46.28657314629259
2,63,64,1095.9191650475998,25.0,46.26052104208417
2,64,65,1095.0201359214,25.0,46.234468937875754
2,65,66,1094.1211067952,25.0,46.208416833667336
2,66,67,1093.2220776689999,25.0,46.18236472945892
2,67,68,1092.3230485427998,25.0,46.15631262525051
2,68,69,1091.4240194165998,25.0,46.13026052104209
2,69,70,1090.5249902904,25.0,46.10420841683367
2,70,71,1089.6259611642,25.0,46.078156312625254
2,71,72,1088.7269320379999,25.0,46.052104208416836
2,72,73,1087.8279029117998,25.0,46.02605210420842
2,73,74,1086.9288737856,25.0,46.0
2,74,75,1086.0298446594,25.0,45.97394789579159
2,75,76,1085.1308155332,25.0,45.94789579158317
2,76,77,1084.2317864069998,25.0,45.92184368737475
2,77,78,1083.3327572807998,25.0,45.895791583166336
2,78,79,1082.4337281546,25.0,45.86973947895792
2,79,80,1081.5346990284,25.0,45.8436873747495
2,80,81,1080.6356699021999,25.0,45.81763527054109
2,81,82,1079.7366407759998,25.0,45.79158316633267
2,82,83,1078.8376116497998,25.0,45.76553106212425
2,83,84,1077.9385825236,25.0,45.739478957915836
2,84,85,1077.0395533974,25.0,45.71342685370742
2,85,86,1076.1405242711999,25.0,45.687374749499
2,86,87,1075.2414951449998,25.0,45.66132264529058
2,87,88,1074.3424660188,25.0,45.635270541082164
2,88,89,1073.4434368926,25.0,45.60921843687375
2,89,90,1072.5444077664,25.0,45.583166332665336
2,90,91,1071.6453786401999,25.0,45.55711422845692
2,91,92,1070.7463495139998,25.0,45.5310621242485
2,92,93,1069.8473203878,25.0,45.50501002004008
2,93,94,1068.9482912616,25.0,45.478957915831664
2,94,95,1068.0492621353999,25.0,45.45290581162325
2,95,96,1067.1502330091998,25.0,45.426853707414836
2,96,97,1066.2512038829998,25.0,45.40080160320642
2,97,98,1065.3521747568,25.0,45.374749498998
2,98,99,1064.4531456306,25.0,45.34869739478958
2,99,100,1063.5541165043999,25.0,45.322645290581164
2,100,101,1062.6550873781998,25.0,45.296593186372746
2,101,102,1061.756058252,25.0,45.27054108216433
2,102,103,1060.8570291258,25.0,45.24448897795592
2,103,104,1059.9579999996,25.0,45.2184368737475
2,104,105,1059.0589708733999,25.0,45.19238476953908
2,105,106,1058.1599417471998,25.0,45.166332665330664
2,106,107,1057.260912621,25.0,45.140280561122246
2,107,108,1056.3618834948,25.0,45.11422845691383
2,108,109,1055.4628543686,25.0,45.08817635270542
2,109,110,1054.5638252423998,25.0,45.062124248497
2,110,111,1053.6647961161998,25.0,45.03607214428858
2,111,112,1052.76576699,25.0,45.010020040080164
2,112,113,1051.8667378638,25.0,44.983967935871746
2,113,114,1050.9677087375999,25.0,44.95791583166333
2,114,115,1050.0686796113998,25.0,44.93186372745491
2,115,116,1049.1696504851998,25.0,44.90581162324649
2,116,117,1048.270621359,25.0,44.87975951903808
2,117,118,1047.3715922328,25.0,44.853707414829664
2,118,119,1046.4725631065999,25.0,44.827655310621246
2,119,120,1045.5735339803998,25.0,44.80160320641283
2,120,121,1044.6745048542,25.0,44.77555110220441
2,121,122,1043.775475728,25.0,44.74949899799599
2,122,123,1042.8764466018,25.0,44.72344689378758
2,123,124,1041.97741748,25.0,44.697394789579164
2,124,125,1041.0783883538,25.0,44.671342685370746
2,125,126,1040.1793592276,25.0,44.64529058116233
2,126,127,1039.2803301014,25.0,44.61923847695391
2,127,128,1038.3813009752,25.0,44.59318637274549
2,128,129,1037.482271849,25.0,44.567134268537075
2,129,130,1036.5832427228,25.0,44.54108216432866
2,130,131,1035.6842135965999,25.0,44.515030060120246
2,131,132,1034.7851844704,25.0,44.48897795591183
2,132,133,1033.8861553442,25.0,44.46292585170341
2,133,134,1032.987126218,25.0,44.43687374749499
2,134,135,1032.0880970918,25.0,44.410821643286575
2,135,136,1031.1890679656,25.0,44.38476953907816
2,136,137,1030.2900388394,25.0,44.358717434869746
2,137,138,1029.3910097132,25.0,44.33266533066133
2,138,139,1028.491980587,25.0,44.30661322645291
2,139,140,1027.5929514608,25.0,44.28056112224449
2,140,141,1026.6939223346,25.0,44.254509018036075
2,141,142,1025.7948932084,25.0,44.22845691382766
2,142,143,1024.8958640822,25.0,44.20240480961924
2,143,144,1023.9968349559999,25.0,44.17635270541082
2,144,145,1023.0978058298,25.0,44.15030060120241
2,145,146,1022.1987767036,25.0,44.12424849699399
2,146,147,1021.2997475774,25.0,44.098196392785574
2,147,148,1020.4007184512,25.0,44.07214428857716
2,148,149,1019.501689325,25.0,44.04609218436874
2,149,150,1018.6026601988,25.0,44.02004008016032
2,150,151,1017.7036310725999,25.0,43.99398797595191
2,151,152,1016.8046019464,25.0,43.96793587174349
2,152,153,1015.9055728202,25.0,43.941883767535074
2,153,154,1015.006543694,25.0,43.91583166332666
2,154,155,1014.1075145678,25.0,43.88977955911824
2,155,156,1013.2084854416,25.0,43.86372745490982
2,156,157,1012.3094563154,25.0,43.8376753507014
2,157,158,1011.4104271891999,25.0,43.811623246492985
2,158,159,1010.511398063,25.0,43.785571142284574
2,159,160,1009.6123689368,25.0,43.75951903807616
2,160,161,1008.7133398106,25.0,43.73346693386774
2,161,162,1007.8143106844,25.0,43.70741482965932
2,162,163,1006.9152815582,25.0,43.6813627254509
2,163,164,1006.016252432,25.0,43.655310621242485
2,164,165,1005.1172233057999,25.0,43.629258517034074
2,165,166,1004.2181941796,25.0,43.60320641282566
2,166,167,1003.3191650534,25.0,43.57715430861724
2,167,168,1002.4201359272,25.0,43.55110220440882
2,168,169,1001.521106801,25.0,43.5250501002004
2,169,170,1000.6220776748,25.0,43.498997995991985
2,170,171,999.7230485486,25.0,43.47294589178357
2,171,172,998.8240194223999,25.0,43.44689378757515
2,172,173,997.9249902962,25.0,43.42084168336674
2,173,174,997.02596117,25.0,43.39478957915832
2,174,175,996.1269320438,25.0,43.3687374749499
2,175,176,995.2279029176,25.0,43.342685370741485
2,176,177,994.3288737913999,25.0,43.31663326653307
2,177,178,993.4298446652,25.0,43.29058116232465
2,178,179,992.530815539,25.0,43.26452905811624
2,179,180,991.6317864128,25.0,43.23847695390782
2,180,181,990.7327572866,25.0,43.2124248496994
2,181,182,989.8337281604,25.0,43.186372745490985
2,182,183,988.9346990342,25.0,43.16032064128257
2,183,184,988.035669908,25.0,43.13426853707415
2,184,185,987.1366407818,25.0,43.10821643286573
2,185,186,986.23761165,25.0,43.08216432865731
2,186,187,985.3385825237999,25.0,43.0561122244489
2,187,188,984.4395533976,25.0,43.030060120240485
2,188,189,983.5405242713999,25.0,43.00400801603207
2,189,190,982.6414951452,25.0,42.97795591182365
2,190,191,981.742466019,25.0,42.95190380761523
2,191,192,980.8434368928,25.0,42.92585170340681
2,192,193,979.9444077666,25.0,42.8997995991984
2,193,194,979.0453786403999,25.0,42.873747494989985
2,194,195,978.1463495142,25.0,42.84769539078157
2,195,196,977.2473203879999,25.0,42.82164328657315
2,196,197,976.3482912618,25.0,42.79559118236473
2,197,198,975.4492621356,25.0,42.76953907815631
2,198,199,974.5502330094,25.0,42.743486973947896
2,199,200,973.6512038832,25.0,42.717434869739485
2,200,201,972.7521747569999,25.0,42.69138276553107
2,201,202,971.8531456308,25.0,42.66533066132265
2,202,203,970.9541165045999,25.0,42.63927855711423
2,203,204,970.0550873784,25.0,42.61322645290581
2,204,205,969.1560582522,25.0,42.587174348697395
2,205,206,968.2570291259999,25.0,42.56112224448898
2,206,207,967.3579999998,25.0,42.53507014028057
2,207,208,966.4589708735999,25.0,42.50901803607215
2,208,209,965.5599417474,25.0,42.48296593186373
2,209,210,964.6609126211999,25.0,42.45691382765531
2,210,211,963.761883495,25.0,42.430861723446895
2,211,212,962.8628543688,25.0,42.40480961923848
2,212,213,961.9638252425999,25.0,42.37875751503006
2,213,214,961.0647961164,25.0,42.35270541082165
2,214,215,960.1657669901999,25.0,42.32665330661323
2,215,216,959.266737864,25.0,42.30060120240481
2,216,217,958.3677087378,25.0,42.274549098196395
2,217,218,957.4686796116,25.0,42.24849699398798
2,218,219,956.5696504854,25.0,42.22244488977956
2,219,220,955.6706213591999,25.0,42.19639278557115
2,220,221,954.771592233,25.0,42.17034068136273
2,221,222,953.8725631067999,25.0,42.14428857715431
2,222,223,952.9735339806,25.0,42.118236472945895
2,223,224,952.0745048544,25.0,42.09218436873748
2,224,225,951.1754757282,25.0,42.06613226452906
2,225,226,950.276446602,25.0,42.04008016032064
2,226,227,949.3774174757999,25.0,42.014028056112224
2,227,228,948.4783883496,25.0,41.98797595190381
2,228,229,947.5793592233999,25.0,41.961923847695395
2,229,230,946.6803300972,25.0,41.93587174348698
2,230,231,945.781300971,25.0,41.90981963927856
2,231,232,944.8822718448,25.0,41.88376753507014
2,232,233,943.9832427186,25.0,41.857715430861724
2,233,234,943.0842135923999,25.0,41.83166332665331
2,234,235,942.1851844662,25.0,41.805611222444895
2,235,236,941.2861553399999,25.0,41.77955911823648
2,236,237,940.3871262138,25.0,41.75350701402806
2,237,238,939.4880970876,25.0,41.72745490981964
2,238,239,938.5890679613999,25.0,41.701402805611224
2,239,240,937.6900388352,25.0,41.675350701402806
2,240,241,936.7910097089999,25.0,41.64929859719439
2,241,242,935.8919805828,25.0,41.62324649298598
2,242,243,934.9929514565999,25.0,41.59719438877756
2,243,244,934.0939223304,25.0,41.57114228456914
2,244,245,933.1948932042,25.0,41.545090180360724
2,245,246,932.295864078,25.0,41.519038076152306
2,246,247,931.3968349518,25.0,41.49298597194389
2,247,248,930.49780583,25.0,41.46693386773548
2,248,249,929.5987767037999,25.0,41.44088176352706
2,249,250,928.6997475776,25.0,41.41482965931864
2,250,251,927.8007184513999,25.0,41.388777555110224
2,251,252,926.9016893252,25.0,41.362725450901806
2,252,253,926.0026601989999,25.0,41.33667334669339
2,253,254,925.1036310728,25.0,41.31062124248497
2,254,255,924.2046019466,25.0,41.28456913827655
2,255,256,923.3055728203999,25.0,41.25851703406814
2,256,257,922.4065436942,25.0,41.232464929859724
2,257,258,921.5075145679999,25.0,41.206412825651306
2,258,259,920.6084854418,25.0,41.18036072144289
2,259,260,919.7094563155999,25.0,41.15430861723447
2,260,261,918.8104271894,25.0,41.12825651302605
2,261,262,917.9113980632,25.0,41.10220440881764
2,262,263,917.0123689369999,25.0,41.076152304609224
2,263,264,916.1133398108,25.0,41.050100200400806
2,264,265,915.2143106845999,25.0,41.02404809619239
2,265,266,914.3152815584,25.0,40.99799599198397
2,266,267,913.4162524321999,25.0,40.97194388777555
2,267,268,912.517223306,25.0,40.945891783567134
2,268,269,911.6181941798,25.0,40.91983967935872
2,269,270,910.7191650535999,25.0,40.893787575150306
2,270,271,909.8201359274,25.0,40.86773547094189
2,271,272,908.9211068011999,25.0,40.84168336673347
2,272,273,908.022077675,25.0,40.81563126252505
2,273,274,907.1230485487999,25.0,40.789579158316634
2,274,275,906.2240194225999,25.0,40.763527054108216
2,275,276,905.3249902964,25.0,40.737474949899806
2,276,277,904.4259611701999,25.0,40.71142284569139
2,277,278,903.526932044,25.0,40.68537074148297
2,278,279,902.6279029177999,25.0,40.65931863727455
2,279,280,901.7288737916,25.0,40.633266533066134
2,280,281,900.8298446654,25.0,40.607214428857716
2,281,282,899.9308155391999,25.0,40.5811623246493
2,282,283,899.031786413,25.0,40.55511022044088
2,283,284,898.1327572867999,25.0,40.52905811623247
2,284,285,897.2337281606,25.0,40.50300601202405
2,285,286,896.3346990343999,25.0,40.476953907815634
2,286,287,895.4356699082,25.0,40.450901803607216
2,287,288,894.536640782,25.0,40.4248496993988
2,288,289,893.6376116557999,25.0,40.39879759519038
2,289,290,892.7385825296,25.0,40.37274549098197
2,290,291,891.8395534033999,25.0,40.34669338677355
2,291,292,890.9405242772,25.0,40.320641282565134
2,292,293,890.0414951509999,25.0,40.294589178356716
2,293,294,889.1424660248,25.0,40.2685370741483
2,294,295,888.2434368986,25.0,40.24248496993988
2,295,296,887.3444077723999,25.0,40.21643286573146
2,296,297,886.4453786462,25.0,40.190380761523045
2,297,298,885.5463495199999,25.0,40.164328657314634
2,298,299,884.6473203938,25.0,40.138276553106216
2,299,300,883.7482912675999,25.0,40.1122244488978
2,300,301,882.8492621414,25.0,40.08617234468938
2,301,302,881.9502330152,25.0,40.06012024048096
2,302,303,881.0512038889999,25.0,40.034068136272545
2,303,304,880.1521747628,25.0,40.008016032064134
2,304,305,879.2531456365999,25.0,39.981963927855716
2,305,306,878.3541165104,25.0,39.9559118236473
2,306,307,877.4550873841999,25.0,39.92985971943888
2,307,308,876.5560582579999,25.0,39.90380761523046
2,308,309,875.6570291318,25.0,39.877755511022045
2,309,310,874.758,25.0,39.85170340681363
2,310,311,873.8589708738,25.0,39.82565130260521
2,311,312,872.9599417476,25.0,39.7995991983968
2,312,313,872.0609126214,25.0,39.77354709418838
2,313,314,871.1618834952001,25.0,39.74749498997996
2,314,315,870.262854369,25.0,39.721442885771545
2,315,316,869.3638252428001,25.0,39.69539078156313
2,316,317,868.4647961166,25.0,39.66933867735471
2,317,318,867.5657669904,25.0,39.6432865731463
2,318,319,866.6667378642001,25.0,39.61723446893788
2,319,320,865.767708738,25.0,39.59118236472946
2,320,321,864.8686796118001,25.0,39.565130260521045
2,321,322,863.9696504856,25.0,39.53907815631263
2,322,323,863.0706213594001,25.0,39.51302605210421
2,323,324,862.1715922332,25.0,39.48697394789579
2,324,325,861.272563107,25.0,39.46092184368737
2,325,326,860.3735339808001,25.0,39.43486973947896
2,326,327,859.4745048546,25.0,39.408817635270545
2,327,328,858.5754757284001,25.0,39.38276553106213
2,328,329,857.6764466022,25.0,39.35671342685371
2,329,330,856.777417476,25.0,39.33066132264529
2,330,331,855.8783883498,25.0,39.30460921843687
2,331,332,854.9793592236,25.0,39.27855711422846
2,332,333,854.0803300974001,25.0,39.252505010020045
2,333,334,853.1813009712,25.0,39.22645290581163
2,334,335,852.2822718450001,25.0,39.20040080160321
2,335,336,851.3832427188,25.0,39.17434869739479
2,336,337,850.4842135926,25.0,39.14829659318637
2,337,338,849.5851844664,25.0,39.122244488977955
2,338,339,848.6861553402,25.0,39.09619238476954
2,339,340,847.7871262140001,25.0,39.07014028056113
2,340,341,846.8880970878,25.0,39.04408817635271
2,341,342,845.9890679616001,25.0,39.01803607214429
2,342,343,845.0900388354,25.0,38.99198396793587
2,343,344,844.1910097092,25.0,38.965931863727455
2,344,345,843.291980583,25.0,38.939879759519044
2,345,346,842.3929514568,25.0,38.91382765531063
2,346,347,841.4939223306001,25.0,38.88777555110221
2,347,348,840.5948932044,25.0,38.86172344689379
2,348,349,839.6958640782001,25.0,38.83567134268537
2,349,350,838.796834952,25.0,38.809619238476955
2,350,351,837.8978058258,25.0,38.78356713426854
2,351,352,836.9987766996001,25.0,38.75751503006012
2,352,353,836.0997475734,25.0,38.7314629258517
2,353,354,835.2007184472001,25.0,38.70541082164329
2,354,355,834.301689321,25.0,38.67935871743487
2,355,356,833.4026601948001,25.0,38.653306613226455
2,356,357,832.5036310686,25.0,38.62725450901804
2,357,358,831.6046019424,25.0,38.60120240480962
2,358,359,830.7055728162001,25.0,38.57515030060121
2,359,360,829.80654369,25.0,38.54909819639279
2,360,361,828.9075145638001,25.0,38.52304609218437
2,361,362,828.0084854376,25.0,38.496993987975955
2,362,363,827.1094563114,25.0,38.47094188376754
2,363,364,826.2104271852,25.0,38.44488977955912
2,364,365,825.311398059,25.0,38.4188376753507
2,365,366,824.4123689328001,25.0,38.392785571142284
2,366,367,823.5133398066,25.0,38.366733466933866
2,367,368,822.6143106804001,25.0,38.340681362725455
2,368,369,821.7152815542,25.0,38.31462925851704
2,369,370,820.8162524280001,25.0,38.28857715430862
2,370,371,819.9172233,25.0,38.2625250501002
2,371,372,819.0181941738,25.0,38.236472945891784
2,372,373,818.1191650476001,25.0,38.21042084168337
2,373,374,817.2201359214,25.0,38.184368737474955
2,374,375,816.3211067952001,25.0,38.15831663326654
2,375,376,815.422077669,25.0,38.13226452905812
2,376,377,814.5230485428001,25.0,38.1062124248497
2,377,378,813.6240194166,25.0,38.08016032064128
2,378,379,812.7249902904,25.0,38.054108216432866
2,379,380,811.8259611642001,25.0,38.02805611222445
2,380,381,810.926932038,25.0,38.00200400801603
2,381,382,810.0279029118001,25.0,37.97595190380762
2,382,383,809.1288737856,25.0,37.9498997995992
2,383,384,808.2298446594001,25.0,37.92384769539078
2,384,385,807.3308155332,25.0,37.897795591182366
2,385,386,806.431786407,25.0,37.87174348697395
2,386,387,805.5327572808001,25.0,37.84569138276554
2,387,388,804.6337281546,25.0,37.81963927855712
2,388,389,803.7346990284001,25.0,37.7935871743487
2,389,390,802.8356699022,25.0,37.76753507014028
2,390,391,801.9366407760001,25.0,37.741482965931866
2,391,392,801.0376116498,25.0,37.71543086172345
2,392,393,800.1385825236,25.0,37.68937875751503
2,393,394,799.2395533974001,25.0,37.66332665330661
2,394,395,798.3405242712,25.0,37.637274549098194
2,395,396,797.4414951450001,25.0,37.61122244488978
2,396,397,796.5424660188,25.0,37.585170340681366
2,397,398,795.6434368926,25.0,37.55911823647295
2,398,399,794.7444077664001,25.0,37.53306613226453
2,399,400,793.8453786402,25.0,37.50701402805611
2,400,401,792.9463495140001,25.0,37.4809619238477
2,401,402,792.0473203878,25.0,37.45490981963928
2,402,403,791.1482912616001,25.0,37.428857715430865
2,403,404,790.2492621354,25.0,37.40280561122245
2,404,405,789.3502330092,25.0,37.37675350701403
2,405,406,788.4512038830001,25.0,37.35070140280561
2,406,407,787.5521747568,25.0,37.324649298597194
2,407,408,786.6531456306001,25.0,37.298597194388776
2,408,409,785.7541165044,25.0,37.27254509018036
2,409,410,784.8550873782001,25.0,37.24649298597195
2,410,411,783.956058252,25.0,37.22044088176353
2,411,412,783.0570291258,25.0,37.19438877755511
2,412,413,782.1579999996001,25.0,37.168336673346694
2,413,414,781.2589708734,25.0,37.142284569138276
2,414,415,780.3599417472001,25.0,37.116232464929865
2,415,416,779.460912621,25.0,37.09018036072145
2,416,417,778.5618834948001,25.0,37.06412825651303
2,417,418,777.6628543686,25.0,37.03807615230461
2,418,419,776.7638252424,25.0,37.012024048096194
2,419,420,775.8647961162001,25.0,36.985971943887776
2,420,421,774.96576699,25.0,36.95991983967936
2,421,422,774.0667378638001,25.0,36.93386773547094
2,422,423,773.1677087376,25.0,36.90781563126252
2,423,424,772.2686796114001,25.0,36.88176352705411
2,424,425,771.3696504852,25.0,36.855711422845694
2,425,426,770.470621359,25.0,36.829659318637276
2,426,427,769.5715922328001,25.0,36.80360721442886
2,427,428,768.6725631066,25.0,36.77755511022044
2,428,429,767.7735339804001,25.0,36.75150300601203
2,429,430,766.8745048542,25.0,36.72545090180361
2,430,431,765.975475728,25.0,36.699398797595194
2,431,432,765.0764466018001,25.0,36.673346693386776
2,432,433,764.17741748,25.0,36.64729458917836
2,433,434,763.2783883538,25.0,36.62124248496994
2,434,435,762.3793592276,25.0,36.59519038076152
2,435,436,761.4803301014,25.0,36.569138276553105
2,436,437,760.5813009752001,25.0,36.54308617234469
2,437,438,759.682271849,25.0,36.517034068136276
2,438,439,758.7832427228001,25.0,36.49098196392786
2,439,440,757.8842135966,25.0,36.46492985971944
2,440,441,756.9851844704,25.0,36.43887775551102
2,441,442,756.0861553442,25.0,36.412825651302605
2,442,443,755.187126218,25.0,36.386773547094194
2,443,444,754.2880970918001,25.0,36.360721442885776
2,444,445,753.3890679656,25.0,36.33466933867736
2,445,446,752.4900388394001,25.0,36.30861723446894
2,446,447,751.5910097132,25.0,36.28256513026052
2,447,448,750.691980587,25.0,36.256513026052104
2,448,449,749.7929514608,25.0,36.23046092184369
2,449,450,748.8939223346,25.0,36.20440881763527
2,450,451,747.9948932084001,25.0,36.17835671342685
2,451,452,747.0958640822,25.0,36.15230460921844
2,452,453,746.196834956,25.0,36.12625250501002
2,453,454,745.2978058298,25.0,36.100200400801604
2,454,455,744.3987767036,25.0,36.07414829659319
2,455,456,743.4997475774001,25.0,36.04809619238477
2,456,457,742.6007184512,25.0,36.02204408817636
2,457,458,741.7016893250001,25.0,35.99599198396794
2,458,459,740.8026601988,25.0,35.96993987975952
2,459,460,739.9036310726,25.0,35.943887775551104
2,460,461,739.0046019464,25.0,35.91783567134269
2,461,462,738.1055728202,25.0,35.89178356713427
2,462,463,737.2065436940001,25.0,35.86573146292585
2,463,464,736.3075145678,25.0,35.83967935871743
2,464,465,735.4084854416001,25.0,35.813627254509015
2,465,466,734.5094563154,25.0,35.787575150300604
2,466,467,733.6104271892,25.0,35.76152304609219
2,467,468,732.711398063,25.0,35.73547094188377
2,468,469,731.8123689368,25.0,35.70941883767535
2,469,470,730.9133398106001,25.0,35.68336673346693
2,470,471,730.0143106844,25.0,35.65731462925852
2,471,472,729.1152815582001,25.0,35.631262525050104
2,472,473,728.216252432,25.0,35.605210420841686
2,473,474,727.3172233058,25.0,35.57915831663327
2,474,475,726.4181941796,25.0,35.55310621242485
2,475,476,725.5191650534,25.0,35.52705410821643
2,476,477,724.6201359272001,25.0,35.501002004008015
2,477,478,723.721106801,25.0,35.4749498997996
2,478,479,722.8220776748001,25.0,35.44889779559118
2,479,480,721.9230485486,25.0,35.42284569138277
2,480,481,721.0240194224,25.0,35.39679358717435
2,481,482,720.1249902962,25.0,35.37074148296593
2,482,483,719.22596117,25.0,35.344689378757515
2,483,484,718.3269320438001,25.0,35.3186372745491
2,484,485,717.4279029176,25.0,35.292585170340686
2,485,486,716.5288737914,25.0,35.26653306613227
2,486,487,715.6298446652,25.0,35.24048096192385
2,487,488,714.730815539,25.0,35.21442885771543
2,488,489,713.8317864128,25.0,35.188376753507015
2,489,490,712.9327572866,25.0,35.1623246492986
2,490,491,712.0337281604001,25.0,35.13627254509018
2,491,492,711.1346990342,25.0,35.11022044088176
2,492,493,710.2356699080001,25.0,35.08416833667335
2,493,494,709.3366407818,25.0,35.05811623246493
2,494,495,708.43761165,25.0,35.032064128256515
2,495,496,707.5385825238,25.0,35.0060120240481
2,496,497,706.6395533976,25.0,34.97995991983968
2,497,498,705.7405242714,25.0,34.95390781563126
2,498,499,704.8414951452,25.0,34.92785571142285
2,499,500,703.942466019,25.0,34.90180360721443
2,500,501,703.0434368928001,25.0,34.875751503006015
2,501,502,702.1444077666,25.0,34.8496993987976
2,502,503,701.2453786404,25.0,34.82364729458918
2,503,504,700.3463495142,25.0,34.79759519038076
2,504,505,699.447320388,25.0,34.77154308617234
2,505,506,698.5482912618,25.0,34.745490981963925
2,506,507,697.6492621356,25.0,34.719438877755515
2,507,508,696.7502330094001,25.0,34.6933867735471
2,508,509,695.8512038832,25.0,34.66733466933868
2,509,510,694.952174757,25.0,34.64128256513026
2,510,511,694.0531456308,25.0,34.61523046092184
2,511,512,693.1541165046,25.0,34.589178356713425
2,512,513,692.2550873784,25.0,34.563126252505015
2,513,514,691.3560582522,25.0,34.5370741482966
2,514,515,690.457029126,25.0,34.51102204408818
2,515,516,689.5579999998,25.0,34.48496993987976
2,516,517,688.6589708736,25.0,34.45891783567134
2,517,518,687.7599417474,25.0,34.432865731462925
2,518,519,686.8609126212,25.0,34.40681362725451
2,519,520,685.961883495,25.0,34.38076152304609
2,520,521,685.0628543688,25.0,34.35470941883768
2,521,522,684.1638252426,25.0,34.32865731462926
2,522,523,683.2647961164,25.0,34.30260521042084
2,523,524,682.3657669902,25.0,34.276553106212425
2,524,525,681.466737864,25.0,34.25050100200401
2,525,526,680.5677087378,25.0,34.22444889779559
2,526,527,679.6686796116,25.0,34.19839679358718
2,527,528,678.7696504854,25.0,34.17234468937876
2,528,529,677.8706213592,25.0,34.14629258517034
2,529,530,676.971592233,25.0,34.120240480961925
2,530,531,676.0725631068,25.0,34.09418837675351
2,531,532,675.1735339806,25.0,34.06813627254509
2,532,533,674.2745048544,25.0,34.04208416833667
2,533,534,673.3754757282001,25.0,34.016032064128254
2,534,535,672.476446602,25.0,33.98997995991984
2,535,536,671.5774174758,25.0,33.963927855711425
2,536,537,670.6783883496,25.0,33.93787575150301
2,537,538,669.7793592234,25.0,33.91182364729459
2,538,539,668.8803300972,25.0,33.88577154308617
2,539,540,667.981300971,25.0,33.85971943887776
2,540,541,667.0822718448001,25.0,33.83366733466934
2,541,542,666.1832427186,25.0,33.807615230460925
2,542,543,665.2842135924,25.0,33.78156312625251
2,543,544,664.3851844662,25.0,33.75551102204409
2,544,545,663.48615534,25.0,33.72945891783567
2,545,546,662.5871262138,25.0,33.703406813627254
2,546,547,661.6880970876,25.0,33.677354709418836
2,547,548,660.7890679614,25.0,33.65130260521042
2,548,549,659.8900388352,25.0,33.62525050100201
